Station,Route,Lanes,Months Used,Count Date,Direction,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Class 7,Class 8,Class 9,Class 10,Class 11,Class 12,Class 13,Latitude,Longitude,Location 1,NYS Municipal Boundaries,New York Zip Codes,Counties
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/30/2013,WEST,123,17922,2612,32,286,134,18,249,2882,61,203,61,4,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/30/2013,EAST,146,18565,2682,32,292,99,30,260,2803,89,215,46,18,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/29/2013,EAST,100,18698,2622,21,243,97,35,230,2625,65,62,30,12,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/29/2013,WEST,80,17690,2496,40,240,115,18,187,2475,46,91,16,5,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/26/2013,WEST,139,22240,3354,44,290,122,21,264,2602,47,176,61,5,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/26/2013,EAST,154,21292,2928,39,266,94,26,260,2045,87,217,60,3,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/25/2013,WEST,111,19205,2943,39,291,137,18,292,2650,56,206,66,10,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/25/2013,EAST,109,19416,2697,46,268,99,28,271,2889,97,215,65,26,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/24/2013,EAST,167,18497,2560,27,280,118,17,277,2912,84,218,65,28,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/24/2013,WEST,148,18423,2733,26,283,136,17,262,2744,55,209,70,4,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/23/2013,EAST,126,18228,2586,37,276,89,44,261,2827,100,208,61,14,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/23/2013,WEST,111,18341,2638,38,265,152,17,259,2750,67,214,67,6,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/22/2013,EAST,119,18880,2530,21,254,105,25,232,2507,100,78,27,23,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/22/2013,WEST,124,17843,2473,24,232,136,13,177,2457,38,89,23,3,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/19/2013,EAST,102,21508,2782,43,255,75,32,265,1967,78,195,60,8,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/19/2013,WEST,139,21653,2983,32,253,138,16,263,2479,53,188,58,1,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/18/2013,WEST,144,19413,2671,39,260,130,18,261,2614,50,203,65,7,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/18/2013,EAST,123,19818,2668,42,274,80,49,272,2792,94,203,65,17,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/17/2013,WEST,149,19048,2590,41,265,142,14,259,2645,48,200,75,4,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/17/2013,EAST,187,19616,2547,40,270,108,43,273,2827,68,225,77,21,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/16/2013,WEST,116,18306,2515,34,258,128,13,248,2746,49,206,59,8,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/16/2013,EAST,132,18716,2567,37,274,113,23,272,2760,96,204,60,17,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/15/2013,EAST,121,19542,2646,33,262,83,26,210,2465,85,78,29,22,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/15/2013,WEST,80,18720,2515,34,248,103,10,186,2387,40,90,22,1,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/12/2013,EAST,83,19941,2570,46,248,97,21,231,1981,68,196,67,14,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/12/2013,WEST,107,22420,3026,38,264,95,17,270,2472,48,182,66,2,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/11/2013,WEST,101,19233,2727,31,270,132,18,249,2536,50,210,61,5,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/11/2013,EAST,222,18930,2573,36,257,111,40,276,2682,83,206,62,12,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/10/2013,EAST,125,18185,2534,27,297,126,23,288,2824,94,193,68,10,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/10/2013,WEST,108,17960,2540,39,288,149,18,257,2614,60,207,66,4,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/09/2013,WEST,177,17451,2493,23,260,132,17,268,2713,54,207,59,2,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/09/2013,EAST,177,18040,2437,23,270,111,40,267,2723,83,212,50,8,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/08/2013,WEST,95,17569,2374,26,244,126,11,173,2346,56,92,21,2,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/08/2013,EAST,107,18265,2419,22,269,97,33,207,2484,62,68,36,17,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/05/2013,EAST,98,20441,2671,39,250,85,32,218,1924,69,194,56,6,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/05/2013,WEST,146,21049,2905,47,255,135,18,243,2404,49,184,64,2,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/04/2013,EAST,115,19063,2486,42,271,96,40,282,2759,64,209,60,7,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/04/2013,WEST,136,18648,2581,32,275,144,6,242,2537,58,206,58,0,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/03/2013,WEST,97,17946,2396,34,274,127,2,254,2588,80,195,72,8,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/03/2013,EAST,83,17328,2323,26,280,105,31,277,2778,82,204,55,8,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/02/2013,WEST,69,17858,2417,24,266,134,10,249,2625,63,208,62,6,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/02/2013,EAST,73,18704,2391,30,276,108,37,241,2586,89,217,57,20,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/01/2013,EAST,78,20342,2495,29,204,86,38,202,2384,66,72,22,6,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",04/01/2013,WEST,78,20826,2481,25,211,105,7,189,2230,43,87,15,5,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/29/2013,EAST,78,21014,2601,23,215,83,27,223,1908,71,214,52,2,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/29/2013,WEST,298,21057,2662,35,219,132,16,207,2269,39,200,64,0,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/28/2013,EAST,117,20448,2550,34,258,82,41,258,2644,84,206,68,10,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/28/2013,WEST,121,19859,2638,33,277,131,18,263,2625,49,200,66,2,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/27/2013,WEST,117,18098,2410,34,241,157,21,277,2574,68,202,76,5,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/27/2013,EAST,106,18384,2355,26,252,105,38,272,2784,98,216,63,14,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/26/2013,WEST,92,17542,2368,39,260,112,13,249,2632,71,194,69,6,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/26/2013,EAST,100,17669,2275,27,272,95,32,236,2641,72,194,54,13,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/25/2013,WEST,91,16056,2125,23,218,91,9,169,2314,82,96,13,3,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/25/2013,EAST,56,16454,2204,25,230,66,16,170,2380,71,62,38,11,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/22/2013,WEST,110,20312,2722,30,239,130,9,250,2430,59,192,66,0,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/22/2013,EAST,68,19967,2534,41,228,100,32,224,1969,67,204,56,2,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/21/2013,WEST,123,18255,2535,36,257,143,12,252,2469,64,176,63,6,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/21/2013,EAST,98,18545,2491,32,241,113,29,262,2696,70,206,63,6,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/20/2013,EAST,84,17688,2417,20,272,102,26,246,2697,75,200,63,0,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/20/2013,WEST,99,17495,2482,26,265,131,15,238,2573,75,203,68,2,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/19/2013,WEST,89,12933,1847,27,232,113,0,194,2165,28,167,60,2,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/19/2013,EAST,121,13103,1869,26,221,116,6,223,2480,49,151,55,9,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/18/2013,WEST,94,16258,2300,24,241,119,6,178,2072,58,38,19,4,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/18/2013,EAST,157,16790,2283,20,249,99,25,175,2096,68,45,20,13,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/15/2013,WEST,97,20658,2777,28,263,112,15,242,2319,60,183,56,7,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/15/2013,EAST,70,20330,2556,30,261,74,32,229,1899,62,189,60,4,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/14/2013,WEST,69,17798,2429,25,256,109,14,238,2377,61,182,69,3,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/14/2013,EAST,104,18049,2372,28,260,103,19,230,2642,69,187,66,15,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/13/2013,WEST,108,17665,2358,30,269,106,17,265,2493,47,197,67,5,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/13/2013,EAST,90,17651,2249,29,273,102,38,247,2785,68,201,60,12,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/12/2013,WEST,123,16518,2232,24,248,112,11,240,2540,36,230,69,2,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/12/2013,EAST,198,17010,2166,31,240,111,21,225,2542,102,198,53,7,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/11/2013,EAST,90,17684,2351,17,245,88,18,170,2520,63,77,39,17,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/11/2013,WEST,118,17412,2374,24,215,101,13,169,2365,35,71,19,3,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/08/2013,WEST,113,13031,2114,38,240,89,10,197,1900,26,135,45,3,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/08/2013,EAST,149,12527,1817,26,213,82,4,194,1648,44,140,59,2,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/07/2013,WEST,85,14321,2159,23,232,125,6,223,2044,28,160,65,1,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/07/2013,EAST,91,14339,1956,24,226,123,10,216,2264,42,186,64,1,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/06/2013,WEST,95,15868,2302,24,284,111,11,223,2397,47,191,67,5,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/06/2013,EAST,99,15968,2207,26,301,88,18,220,2454,94,184,60,10,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/05/2013,WEST,90,17001,2363,21,261,120,9,232,2546,51,194,62,5,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8280,I-84,4,"Mar-Apr, Jun, Nov-Dec",03/05/2013,EAST,124,17377,2247,27,258,101,25,237,2567,99,202,59,14,41.53544,-73.7844,"(41.53544, -73.7844)",597,976,2040
8382,I-84,4,"Jan-Aug, Oct-Dec",12/31/2013,WEST,57,9792,1716,17,85,61,9,79,1621,6,177,36,5,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/31/2013,EAST,66,8949,1484,11,74,51,9,81,1071,7,135,32,7,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/30/2013,EAST,138,11204,1690,11,103,74,11,74,1743,21,149,27,8,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/30/2013,WEST,67,11412,1779,12,99,65,4,69,1746,14,68,21,2,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/27/2013,WEST,75,14582,2198,14,120,58,4,115,1682,8,239,56,2,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/27/2013,EAST,115,12180,1799,13,92,66,16,103,1389,17,204,45,4,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/26/2013,WEST,54,12748,1863,14,69,64,5,63,1026,9,64,17,0,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/26/2013,EAST,108,10526,1587,12,65,57,13,68,1476,6,137,23,3,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/25/2013,EAST,27,6248,636,9,8,17,5,11,532,2,6,6,0,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/25/2013,WEST,3,7071,776,4,10,8,2,11,250,0,3,8,0,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/24/2013,EAST,35,9964,1454,9,46,51,8,37,780,2,64,28,0,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/24/2013,WEST,55,10742,1611,12,54,45,2,43,1220,1,86,37,2,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/23/2013,WEST,88,11602,1703,16,81,69,3,81,1739,6,84,18,0,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/23/2013,EAST,146,12026,1874,11,82,71,7,65,1607,7,108,21,3,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/20/2013,WEST,106,13433,2302,22,108,87,6,138,2254,14,234,67,9,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/20/2013,EAST,155,11373,2000,14,110,78,2,111,1738,22,211,58,4,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/19/2013,EAST,211,9569,1778,19,103,112,8,119,2564,25,240,64,15,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/19/2013,WEST,137,10126,1990,14,116,100,12,126,2457,20,236,80,5,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/18/2013,EAST,238,8764,1659,15,131,105,3,119,2580,27,245,80,17,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/18/2013,WEST,179,9154,1824,19,116,116,7,164,2626,23,218,52,2,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/17/2013,EAST,223,4133,1140,14,79,95,6,138,2265,17,195,60,3,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/17/2013,WEST,127,4083,1097,16,86,88,4,131,1936,11,196,60,0,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/16/2013,EAST,147,8871,1740,11,90,73,10,82,2197,31,150,43,5,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/16/2013,WEST,80,8899,1750,15,92,63,13,72,1957,18,88,36,0,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/13/2013,EAST,184,11253,1981,16,108,72,7,109,1800,20,216,64,4,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/13/2013,WEST,109,11902,2301,25,115,88,14,113,2301,16,217,87,8,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/12/2013,WEST,97,8762,1752,16,133,89,13,133,2308,16,241,78,9,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/12/2013,EAST,254,8495,1699,14,111,104,11,124,2486,24,233,89,13,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/11/2013,EAST,175,8048,1581,15,114,85,9,120,2564,31,237,70,14,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/11/2013,WEST,118,8682,1711,17,114,109,16,132,2318,18,224,83,3,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/10/2013,EAST,204,5470,1315,15,84,99,3,99,2339,20,217,61,5,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/10/2013,WEST,106,5575,1319,18,75,79,5,109,2220,14,225,66,0,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/09/2013,EAST,171,5528,1279,9,80,97,2,67,2039,20,138,35,6,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/09/2013,WEST,85,5272,1223,15,72,106,6,58,1750,8,85,27,1,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/06/2013,WEST,110,9742,1942,22,97,84,13,127,2156,13,190,79,5,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/06/2013,EAST,184,8527,1702,19,94,73,8,97,1677,14,179,61,0,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/05/2013,EAST,170,7831,1578,17,101,84,7,136,2491,25,237,81,8,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/05/2013,WEST,65,8134,1692,18,105,63,11,130,2298,18,241,83,5,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/04/2013,WEST,14,8025,1660,20,107,77,9,140,2354,23,243,86,9,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/04/2013,EAST,177,7961,1720,17,113,88,8,124,2526,22,254,92,7,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/03/2013,EAST,153,8193,1555,16,111,76,13,112,2445,20,249,68,12,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/03/2013,WEST,10,8038,1551,17,102,79,12,108,2521,12,254,71,4,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/02/2013,WEST,27,9519,1720,19,95,75,6,90,2010,15,86,33,2,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",12/02/2013,EAST,168,9522,1720,18,87,79,9,80,2079,22,151,41,12,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",11/29/2013,EAST,65,10675,1640,7,71,47,3,36,906,2,39,37,0,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",11/29/2013,WEST,26,12958,2231,9,80,51,10,61,883,3,22,27,0,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",11/28/2013,WEST,9,10479,1237,8,13,15,4,40,643,3,163,45,0,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",11/28/2013,EAST,46,9049,1038,9,17,17,1,29,779,2,129,38,0,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",11/27/2013,WEST,105,13519,2072,23,94,92,5,94,1942,4,224,81,0,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",11/27/2013,EAST,134,11279,1825,17,95,81,10,80,1493,7,207,65,0,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",11/26/2013,WEST,108,10381,1933,15,113,102,4,111,2185,19,213,70,3,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",11/26/2013,EAST,129,10117,1720,19,91,100,9,119,2251,17,212,63,7,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",11/25/2013,EAST,232,10046,1786,13,98,87,10,108,2289,37,140,33,10,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",11/25/2013,WEST,53,9938,1804,25,107,75,10,95,2139,15,87,34,4,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
8382,I-84,4,"Jan-Aug, Oct-Dec",11/22/2013,WEST,74,12062,2271,28,140,85,9,124,2297,18,225,79,3,41.35555,-74.6895,"(41.35555, -74.6895)",878,1091,2134
